'geneName' PP qvalue
'PPP2R3A' 0.61958370371175198 7.3228100007689603E-2
'PHTF2' 0.61811625309151397 7.5342179780982801E-2
'ENO1' 0.60649528235486505 7.7506550786861403E-2
'OR10J3' 0.60455675000696196 7.9654771727443605E-2
'CRCT1' 0.60254000705716704 8.1787692675197907E-2
'HIST1H4H' 0.60115146307651302 8.3901431636853194E-2
'BNC2' 0.59685481641680704 8.6015628669610406E-2
'PLAC1L' 0.59263236936730401 8.8129786577262295E-2
'AZI1' 0.59240813921208002 9.0217773990403899E-2
'PSAP' 0.58914016429784399 9.2299865300220399E-2
'PTMA' 0.58838486743089602 9.4359963798729393E-2
'GUCA2A' 0.58739046067670797 9.6400025180297097E-2
'TMEM105' 0.58568523654261995 9.8424959819004607E-2
'PPP1CB' 0.58477799823082 0.10043000438831
'GLI3' 0.58463129616961396 0.102410750925681
'KCNE2' 0.58118257380218896 0.104388292646132
'C13orf45' 0.57992334216087305 0.106349089945467
'TEX12' 0.57727214603969201 0.10830204527889201
'RYBP' 0.57389583052999404 0.110251751562273
'LY6E' 0.56852938677903198 0.11221040315775301
'TOMM20L' 0.56675631234155099 0.11415605942745401
'AIFM3' 0.56498501434320403 0.11608894452522101
'EIF4EBP1' 0.56401314080479104 0.118004500900491
'OR2L3' 0.55952950525866196 0.11992394134002
'MEA1' 0.55456722226595301 0.121850029129333
'POU3F3' 0.55418995593642495 0.123755676276006
'TNFRSF6B' 0.54821382355494097 0.12567398329453799
'GIMAP1' 0.54735144771120503 0.12757499823055099
'WARS' 0.54556040400257 0.12946438896908799
'NR2F1' 0.54554164195986199 0.131332170400531
'SECTM1' 0.54475306121535805 0.133183111934154
'SOX11' 0.54291353974455903 0.13502347186779801
'TAS2R14' 0.53653675167469606 0.136879063825185
'PHIP' 0.52916649308621 0.138755212381863
'LMO4' 0.52725624535551296 0.140621070159866
'FAM84A' 0.52126197872681801 0.14249949766605099
'ARL14EP' 0.51564663733910598 0.14438819305276299
'PHF5A' 0.51416120366103302 0.146264295268621
'MAEA' 0.50115031096718698 0.148190991409409
'APCS' 0.498683885590402 0.15011014968658401
'RPL26' 0.49860408275168899 0.15200899167340401
'MRPL41' 0.49435876804611301 0.15391024027706299
'MPZ' 0.49221733474581603 0.15580260618603101
'CACNA1A' 0.48905173303435501 0.15769167884975299
'CREBZF' 0.484659665986166 0.159583999776547
'PPP2R1A' 0.48075060745821802 0.16147697552794299
'NR4A2' 0.48041719790022203 0.163351875143502
'C9orf135' 0.47873048136032897 0.165216029536711
'C19orf71' 0.47781787854779401 0.16706559477979699
'TCF7L2' 0.47757872049060601 0.16889732511345501
'RTDR1' 0.477430219304881 0.170711030013873
'DOPEY1' 0.474779118697224 0.172519753744939
'BPIFA3' 0.47475152638102203 0.17431025486105101
'SETD1A' 0.47240885609758099 0.17609450177540101
'ZNF623' 0.47185157966423902 0.17786361694404601
'CBL' 0.46988948546527498 0.17962485143199999
'SLC35A4' 0.46952319608489601 0.181370383533906
'YY1' 0.469105118836112 0.18310070282910401
'GABRB3' 0.46305385504305102 0.18484378382480701
'PBX1' 0.461328826800182 0.18657823181194
'EMX1' 0.44948215270372999 0.188353547009424
'ATP6V0C' 0.448940611857226 0.190114254976091
'RPS20' 0.44887441482185497 0.19185827106402401
'ZFP36L2' 0.44582209341804102 0.19360019238862899
'ZNF273' 0.44401870811495803 0.19533407324746399
'SPRY1' 0.43869165708038499 0.19707680786494999
'SOX5' 0.43832556746794099 0.19880475869275599
'TTC9C' 0.43097614639508097 0.20055107517819101
'MYL6B' 0.42818602293192298 0.20229409349692301
'RSU1' 0.42713507373024401 0.204025732902404
'FAM200A' 0.42660279380350102 0.20574373975493401
'ENKUR' 0.42547672825909799 0.20745105240301701
'PGBD4' 0.42501732650579199 0.20914474650942799
'LAMB1' 0.42363294239068899 0.21082925252364801
'KLF1' 0.42047535185275098 0.212512793142934
'FAM200B' 0.41945371164224898 0.21418567266663799
'LRRC46' 0.417337012779052 0.21585299083204201
'BTBD19' 0.41707996732694902 0.21750644597547
'ZNF775' 0.41638417160637398 0.219148192084968
'LRP3' 0.41095327710416701 0.22079952481180201
'PRRX2' 0.40940422976450203 0.22244306368035199
'ZSCAN22' 0.40902861253089001 0.22407371998030201
'AKAP7' 0.40901122259302303 0.22569008587205
'KRT18' 0.407031801424666 0.22730095478741499
'FAM71F1' 0.40633544740664801 0.228900795825869
'ZNF391' 0.40620925196706598 0.23048727387894299
'VAPA' 0.40517355756921503 0.23206449971682999
'RRAS' 0.40514276900634899 0.233628261489575
'SPRY2' 0.40305921824468099 0.235187542692432
'HOXC10' 0.401332243881587 0.23674087693784199
'ZC2HC1B' 0.40041143068227297 0.238284909671374
'TRIML1' 0.40021453640975901 0.23981669167950501
'S1PR4' 0.39841257328586599 0.24134315047711899
'ANP32A' 0.39292172832274502 0.24287985266703599
'IRF2BPL' 0.39269655181949598 0.24440463758550199
'BHLHE40' 0.38791458818754798 0.245936640811448
'WTIP' 0.38784149047440603 0.24745623362768901
'PTPN11' 0.38763847854132 0.24896410671790001
'FAM26F' 0.386224688859584 0.250465387394535
'OTX2' 0.38516717205079998 0.25195869657713699
'HTR3C' 0.384568278632762 0.25344225994362701
'SNAP25' 0.38208479657240202 0.254923857274862
'C3AR1' 0.38075631123642101 0.256398836349716
'C1orf198' 0.37967681430564998 0.25786627324223399
'AADAC' 0.37737752513791201 0.25933115758608899
'C16orf93' 0.37646680315417302 0.26078796574312801
'IMPAD1' 0.37491713636146601 0.26223933983832898
'ZRANB1' 0.371233946219307 0.26369381092540201
'SPATA2' 0.37091067179708798 0.26513806198183498
'TOB1' 0.37054082465531002 0.26657239707381403
'FADS3' 0.370538047556487 0.267995493369382
'GPRIN1' 0.370383673684404 0.26940807474807799
'TNFRSF1A' 0.36868672048643197 0.270816266206309
'SKIDA1' 0.36657198151360498 0.272221738114372
'MOGAT3' 0.36170756966978701 0.27363513847041798
'ATP1A3' 0.35939539646891899 0.27504655948988199
'PLEK' 0.35841799326435703 0.27645090986247101
'CDKN2AIP' 0.35775511641484198 0.27784707006751902
'SCGN' 0.356405950368341 0.27923774299361898
'DTWD2' 0.35604729937965302 0.280619239045235
'TNFRSF21' 0.35427216820092899 0.281997007319778
'SULT4A1' 0.35421185236619401 0.28336464318561999
'HIVEP3' 0.35309955120861197 0.28472620050998598
'KIAA1984' 0.35273422695291601 0.28607896010900502
'DNAJB6' 0.351704374066792 0.28742549046522903
'DNAJC17' 0.34937925530512498 0.28877065807348701
'LRIF1' 0.34753469871877901 0.29011270472738998
'PDX1' 0.34604078943882899 0.29145037570471999
'PLEKHB2' 0.34534455981591899 0.29278079718632899
'NPFFR2' 0.34315247746881999 0.29410950786277101
'GDAP1L1' 0.33934629310070802 0.29544239585926702
'GALM' 0.33810372923971299 0.29677012729006802
'ECHS1' 0.337649774903311 0.29808991103666199
'METAP1D' 0.336375999794295 0.29940478186101099
'ZFYVE27' 0.33040380802289099 0.30073163279332699
'TRIM72' 0.33032150146894501 0.30204930017096199
'GET4' 0.328386390620306 0.303364475648573
'SDSL' 0.328111287349451 0.30467129918404101
'C7orf43' 0.32734811931708901 0.30597158392432
'ZNF865' 0.32456577042240098 0.30727250873295803
'GFOD2' 0.32393803488761003 0.30856650682551701
'ODC1' 0.31858062399929599 0.30987018818626999
'OPCML' 0.31585849221682899 0.31117426943922
'ZFHX3' 0.31536884278456301 0.31247099474399898
'DECR1' 0.31481445730112201 0.31376066446010598
'LZTFL1' 0.31305609799126499 0.31504750321027403
'GCM1' 0.31281914395107402 0.316326311982915
'ZNF567' 0.31188799011905299 0.31759955067434698
'CTSZ' 0.31165001117274999 0.31886491053152399
'WDR87' 0.30800892515098299 0.320134047144849
'ZFPL1' 0.30710827743663399 0.32139763248525
'CSPP1' 0.30466840252788002 0.32266092290750298
'CHST10' 0.30462606525158398 0.323915848873298
'RNF167' 0.304537785311016 0.32516264875858503
'HNRNPA2B1' 0.30388328418586702 0.326403297812283
'ZBTB1' 0.30056955475214298 0.32764672163706798
'HNRNPD' 0.29849060796891003 0.32888879030947299
'SIRPB1' 0.29542765976917601 0.33013277557411302
'SKAP2' 0.29447584511674302 0.33137169101737801
'IL23R' 0.29301083998883998 0.332607274796963
'SLA' 0.29171763147327301 0.33383899641574899
'PAQR6' 0.29039787087503299 0.33506698050957001
'LPGAT1' 0.28849962228646098 0.33629314792717202
'PA2G4' 0.285467239687202 0.33752119861673602
'SMARCA4' 0.27822078728556099 0.33876475206041801
'DNAJA1' 0.27661762096937598 0.340005454082903
'CHMP7' 0.27531020600012701 0.341242381220899
'LRIT1' 0.275139016475341 0.34247192802315501
'FIGN' 0.27328628613065598 0.34369953756260002
'GOLM1' 0.27135146055328802 0.344925489797899
'FAM188A' 0.27086926766619401 0.34614518898055302
'FAM65A' 0.26931768880263302 0.34736207860782098
'B4GALT1' 0.26867210857135498 0.34857332722870699
'NAPG' 0.26860288921730002 0.34977717560466298
'NR2F6' 0.265649194983822 0.35098273557146997
'CLU' 0.26162134878489601 0.35219334780785699
'FAM227A' 0.25990048927459802 0.35340177822192997
'OXLD1' 0.25889345709627798 0.354605830286159
'NUP85' 0.25458088363332199 0.35581577854027902
'DDRGK1' 0.254115669086865 0.35701969382538001
'SSBP3' 0.25062528080333901 0.358226940057292
'NLRP4' 0.25038038819688302 0.35942753107491698
'PISD' 0.24881784365045301 0.360625557451904
'POLR1E' 0.24792057847318699 0.36181901435457098
'MVK' 0.246240758439527 0.36301032203604799
'CHAF1A' 0.24468625226830501 0.36419912029573198
'KLHL41' 0.24220065894273901 0.36538824482975402
'CCDC82' 0.241834955829653 0.36657130747837102
'CHD8' 0.24009924837642499 0.367752476980308
'TADA2A' 0.24009047975225301 0.36892659986434201
'RASSF8' 0.23944067419482001 0.37009565277759898
'CKAP2L' 0.23917105880230899 0.37125854946932502
'KLHDC2' 0.237630322760224 0.37241911661404498
'PCDHGA2' 0.233582890280775 0.37358479114985899
'OLFML2B' 0.23250283100615199 0.37474677456532801
'FAM49A' 0.23087582339892501 0.37590670810072702
'RPL30' 0.22987174650258299 0.37706278301391399
'MSI1' 0.229836608805706 0.37821219999689698
'TMEM30A' 0.22969007143091899 0.37935534206270499
'CCDC27' 0.229195051017031 0.380493276966543
'RASGEF1A' 0.22788307894248999 0.38162841796390901
'MMP21' 0.227875234721617 0.38275702012377699
'TMEM42' 0.22757409803100101 0.38387998520114103
'TELO2' 0.227492231275887 0.38499673170551701
'SLC38A7' 0.22727363032553199 0.38610770488021301
'NLRP7' 0.226902044473414 0.38721339131063098
'ARGLU1' 0.22498917653521799 0.38831822729967502
'GLRB' 0.22406941769340799 0.38941939876276199
'BCHE' 0.21618662103323899 0.390536662162774
'ITFG2' 0.21312853553340499 0.39165625199978998
'H2AFZ' 0.21272890851164999 0.39277065999834898
'PLA2G15' 0.211964939939491 0.39388095325695099
'WASF3' 0.211167508472306 0.39498726008684099
'GTDC1' 0.20888720345293499 0.39609375599874103
'KIAA1751' 0.206730666213605 0.39720009465553102
'COX7A2L' 0.206650058426255 0.39830051089697099
'GABBR2' 0.20549247067631299 0.39939803726380402
'TOP2B' 0.20517355421580799 0.40049038093375
'SETD1B' 0.20507004277864599 0.40157699133674601
'PLEKHJ1' 0.20452840623843699 0.40265911936538501
'PLAC8L1' 0.20443220969517201 0.40373558147754801
'COCH' 0.203671708062337 0.40480823915640102
'LTA' 0.20352328052761301 0.40587545572402001
'BCL11B' 0.201583539926808 0.40694214323583799
'WDR41' 0.201475652671673 0.40800334162091201
'SLC35F5' 0.20077668116259401 0.40906069291068697
'CKB' 0.20057844301178299 0.41011287852814599
'OR4K5' 0.19961129777886699 0.411162007086461
'T' 0.19713137602713099 0.41221215887436002
'FAM98A' 0.194684829320527 0.41326323644603202
'EXOC2' 0.19328491992412999 0.41431244136237799
'YTHDF1' 0.19267680290008601 0.41535768273402002
'TRIM25' 0.191539699726371 0.41640039524738798
'POLM' 0.189322590903997 0.41744345613058498
'EIF5A2' 0.18917436604414201 0.41848140382933302
'DYNC1LI2' 0.189122059214094 0.419514026295008
'NPAS1' 0.18865753945737601 0.42054244738227198
'TMEM243' 0.18734184633867501 0.42156892828876202
'TNNC2' 0.186690150154807 0.42259175053825598
'FUCA2' 0.18570901431217701 0.42361180062979098
'CTH' 0.18433622001126601 0.42463011745929502
'CCDC138' 0.18346893560435301 0.42564540488659203
'CYFIP2' 0.17872773248888599 0.42666769652128
'RBMS1' 0.17844311354414399 0.42768545216544102
'LDB1' 0.177950186226674 0.42869924229811002
'DBR1' 0.17765258577318399 0.42970859658510602
'GLTSCR1L' 0.174926050042301 0.43071976117173699
'YPEL5' 0.17368847543919899 0.43172892383344402
'SEMA6B' 0.17367333457681799 0.43273298933367199
'LIF' 0.17269642145716599 0.43373443752963398
'GDNF' 0.17179793229302401 0.43473308975793101
'BNIP3L' 0.17154190297622701 0.43572734482678499
'CBX5' 0.16931788542668599 0.43672219311330002
'GPR150' 0.16875708733897499 0.43771345120261601
'UBL3' 0.167479634976716 0.43870294221469802
'HPD' 0.16730199775466101 0.43968792986477401
'ENO3' 0.16602096784106199 0.44067119944655497
'CCDC178' 0.16568429123119799 0.441650414643874
'CARHSP1' 0.164323622459252 0.44262814656173199
'SLC10A1' 0.16368518894585099 0.44360261850354499
'CDC25A' 0.162699333477488 0.44457471244927099
'ZNF740' 0.16261441838076601 0.445542226905355
'PNLDC1' 0.16260977480147301 0.44650499839993302
'HIST2H2AB' 0.16218280270090499 0.44746409692664602
'CCDC59' 0.16129499439363101 0.44842067616547199
'RPAP3' 0.160958779844738 0.44937340919959301
'P4HA3' 0.160289742442737 0.450323133891461
'FGF18' 0.16013990345448401 0.45126861195615597
'KDELR3' 0.159873308883585 0.45221015694201599
'DHCR7' 0.15879027881274699 0.45314976941603802
'BCL9' 0.15864977015144899 0.45408519221226101
'BPIFA1' 0.15860169566410401 0.455016233347174
'PGM5' 0.157767404722504 0.45594480975467999
'RAB19' 0.15567261962753501 0.45687395466046399
'BPTF' 0.15497324441205099 0.45780033366029099
'IGFBP7' 0.15421155503811301 0.458724114877676
'NCL' 0.15377715804302999 0.45964453940755601
'AKT3' 0.15278168122300601 0.46056296068568198
'LARP7' 0.15198234464919899 0.46147892923098999
'TOB2' 0.15144246466528399 0.46239185047180098
'GLYR1' 0.15138252210633299 0.46330061665396999
'UBE2S' 0.150148878962517 0.46420801220416602
'EXOC3' 0.14996350247232601 0.46511159179508699
'PGM2L1' 0.149912883915996 0.466011067319127
'MOS' 0.149568647477378 0.46690715190002102
'IGHMBP2' 0.148276211776288 0.46780207431007598
'OXSR1' 0.14795304251965899 0.468693593760587
'ZBTB20' 0.14752753906868701 0.46958197076792701
'ZBTB10' 0.14613593183267201 0.47046945829078901
'CHMP4B' 0.146069930133161 0.471353008087047
'CNOT2' 0.14605709295979299 0.472232525096135
'CCDC33' 0.14559926148318 0.47310905769572398
'CD274' 0.14541826296997601 0.47398199288870801
'TLK2' 0.14480089740076299 0.47485235158667799
'NRIP2' 0.14402259314017199 0.47572051799960002
'PGP' 0.14376394667824699 0.476585326034423
'ETF1' 0.143677873905834 0.47744640721369702
'RAD54L' 0.14354625010956801 0.47830388988943601
'IQSEC1' 0.142676149552731 0.47915946542116999
'PHF1' 0.14261635094804401 0.48001132169060801
'SMAD6' 0.14200009638188901 0.48086073423426601
'NFIB' 0.14146693307538 0.48170753318648601
'C12orf4' 0.14106239720901401 0.48255144833101499
'PSMG2' 0.14038694344538999 0.483393103706514
'DNAI1' 0.13862374622780901 0.48423493700287501
'MIP' 0.13830454645717899 0.48507373815074101
'SULT6B1' 0.13792255140074899 0.485909666555283
'TSPEAR' 0.13638839388173901 0.486745290315378
'USP50' 0.135887592397613 0.48757833030938902
'USP14' 0.135487812064089 0.48840858109711299
'GGA2' 0.135109248707697 0.48923601443820097
'RTL1' 0.135050629640423 0.490059947236275
'CTAGE5' 0.134501485718557 0.49088147582937097
'LIMA1' 0.134442424134394 0.491699545916786
'RFX7' 0.13437184886760101 0.49251420518740902
'UBE2H' 0.13431649545484001 0.49332544279470802
'PAPD4' 0.13424015559250899 0.49413332652922598
'TNNI2' 0.134198759317079 0.49493780253388803
'FBRSL1' 0.133124794654645 0.49574112305831902
'GALNT3' 0.13299652247101801 0.49654125744295402
'PSD3' 0.13273833785660499 0.49733850562510501
'IFI44L' 0.13195377506844799 0.49813401575237198
'PIK3IP1' 0.13130284758808 0.49892751283301401
'STAR' 0.13116194020163199 0.49971791998464898
'YES1' 0.13037366843793599 0.50050663728012301
'DONSON' 0.13023596832279499 0.50129229131075503
'RNF111' 0.13006663222663301 0.50207496875547397
'SRSF3' 0.12874847268686099 0.50285712248123204
'EPN3' 0.12790395045919301 0.50363775446233106
'SETBP1' 0.12759031379106001 0.50441575431833596
'H2AFX' 0.12754275946275601 0.50519057849985005
'PSMD3' 0.12703188109351901 0.50596322039146002
'DLG4' 0.12670782817062301 0.50673330205065903
'PSD2' 0.12670072506771299 0.50750017647091406
'ERBB4' 0.12598241558179599 0.508265348512557
'RPUSD1' 0.124270523066161 0.50903089878010199
'PAX2' 0.124136565045236 0.50979354438545399
'KCNC4' 0.123146273380109 0.51055508003324401
'INO80D' 0.12298589190836499 0.51131379437705005
'HOXB7' 0.122875731013951 0.512069601142771
'TMEM45A' 0.122358500188012 0.51282335763487197
'RAC1' 0.121948853449485 0.513574855142929
'SYNCRIP' 0.12188847374565 0.51432339040188502
'EPDR1' 0.12069887804533599 0.51507129558949305
'F2RL1' 0.120413335072463 0.51581672579263804
'EFNA4' 0.120375779394076 0.51655919006776796
'PGD' 0.12008155561660901 0.51729922928226002
'TGFBRAP1' 0.119954161881152 0.51803651913761894
'SYVN1' 0.11927896474899401 0.51877218752730103
'AQP8' 0.119122386799979 0.51950519446186105
'NEXN' 0.118971109341482 0.52023554536326799
'DACT1' 0.117702011316317 0.52096550996673696
'KIAA1704' 0.117532376277839 0.52169287840487699
'CCDC19' 0.117497042246414 0.522417396636501
'ALKBH4' 0.11749454065697 0.52313901600064205
'SNRNP70' 0.117453544691612 0.52385783087925697
'STXBP3' 0.11712289318788 0.52457443622044098
'MOB3A' 0.116526608206826 0.52528937437895196
'LMO2' 0.115609913702563 0.52600329229529097
'FAM46C' 0.11535915825443099 0.52671487473467704
'DENND1B' 0.115353449233528 0.52742365033077898
'LARP6' 0.114964064947372 0.52813039397647399
'SPDEF' 0.114643638486042 0.52883498168364895
'DNPEP' 0.114417216498143 0.52953724113604705
'PAK4' 0.114240383631335 0.53023708863159202
'PSMA2' 0.114024041911821 0.53093461582660495
'FBXL3' 0.113548466123744 0.53163034365057704
'PCMT1' 0.113443154186972 0.53232355947511301
'MAF' 0.112952165113209 0.533015029797553
'UNC119' 0.11233221157489599 0.53370501570927997
'SGTB' 0.112208260327488 0.53439256274610203
'PALB2' 0.11196566416061 0.53507791501953805
'SNF8' 0.111831426725522 0.53576087567380304
'ARHGEF15' 0.111823857681664 0.53644121402639899
'CHAC1' 0.10966031407525099 0.53712309932870805
'NAA40' 0.109522004266612 0.53780262797564005
'PPARGC1A' 0.108822401565705 0.53848089087479301
'NACC1' 0.10809001900535301 0.53915795809724498
'SAP130' 0.106362369446005 0.539835739497736
'LACTB2' 0.10606293848095399 0.54051150537945603
'DUSP7' 0.105947693826589 0.54118491642858702
'DHDH' 0.10569368940188199 0.54185624987757897
'PNLIPRP3' 0.105591773330468 0.54252522896067501
'SPARC' 0.104989332535543 0.54319281501844796
'SEMA4F' 0.104697764403386 0.54385842828986197
'ZNF644' 0.104631956374554 0.54452165397917396
'GNA12' 0.10387255458219299 0.54518381177849395
'MTIF2' 0.10353304387423599 0.54584411844080105
'DPP9' 0.103035802954351 0.54650288031435601
'MPPED2' 0.102912472148106 0.54715940587154199
'SOX2' 0.10269623700617 0.54781388130541597
'LRP2BP' 0.102202739958845 0.54846683537022101
'RARG' 0.101710263570135 0.54911827466455898
'FIP1L1' 0.101641709792749 0.54976741967486198
'GJA4' 0.10113186468367601 0.55041510189312004
'RCSD1' 0.10066559661247999 0.55106124874773998
'RRP8' 0.10057256938201201 0.55170517884361803
'COL23A1' 0.10052391746563399 0.552346822577365
'KIAA1045' 0.10025117790028699 0.55298660526525101
'CRB1' 9.9989258586569998E-2 0.55362451728022999
'SPEN' 9.9981362286311506E-2 0.55426010282230898
'ARCN1' 9.9220202993325096E-2 0.55489475427685997
'IL20RA' 9.8700869361577806E-2 0.55552803467240197
'PRPH2' 9.8665441152436695E-2 0.55615906847564101
'MSS51' 9.8567683319868399E-2 0.55678798149605002
'OLFM4' 9.8345208435693193E-2 0.55741501205981003
'SLC25A15' 9.7929674692212296E-2 0.55804052079528799
