'Gene' qvalue PP
'PCDHB15' 0.84566688589053796 0.10421246627288699
'MTERFD1' 0.84568434357059497 0.104212114667251
'AGAP7' 0.84570178915857896 0.104211927737464
'TERF2IP' 0.84571922279829903 0.10421136392686201
'IL22RA1' 0.84573664433326401 0.104211285711562
'DDIT4' 0.84575405450558605 0.104209110241977
'MYC' 0.84577145448473801 0.104203605454044
'ETFB' 0.84578884244135899 0.10420339431690601
'TEKT1' 0.84580621832076996 0.10420337661225799
'HERPUD1' 0.84582358216281395 0.10420328043440601
'MROH9' 0.84584093470125499 0.104201107127065
'CTAGE9' 0.84585827562022198 0.104199877754315
'SPRED3' 0.84587560467798295 0.10419937991371001
'CCDC149' 0.84589292222953105 0.104197894209013
'ODC1' 0.84591022810035998 0.104196946300531
'ZDHHC20' 0.84592752323762999 0.104193300875285
'THAP5' 0.84594480656083404 0.104192805994925
'RSPO3' 0.84596207798851697 0.10419258171783299
'C5orf54' 0.84597933837418404 0.104189928207211
'GBGT1' 0.84599658728587102 0.10418855575988099
'ZC3H10' 0.84601382985147999 0.104172398105617
'SNAPC2' 0.846031063253886 0.104164403792084
'SHOX2' 0.84604828509906105 0.104163360499201
'SLC33A1' 0.846065495607074 0.104161715219225
'CLTA' 0.84608269519594204 0.104158894210212
'NEK7' 0.84609988586065898 0.10415033044751
'PAPD7' 0.84611706495950001 0.104149443895516
'UBOX5' 0.84613423222416195 0.104149369316052
'GTF3C4' 0.84615138812768698 0.10414795936099
'SMOC2' 0.84616853236732903 0.10414746114978
'CYP4F22' 0.84618566484366198 0.10414728626700399
'SNUPN' 0.84620278706068996 0.104142783556221
'SLC24A6' 0.84621989759505001 0.104142442226521
'ZNF530' 0.84623699650369399 0.104141970612512
'SMAP1' 0.846254083947652 0.104141066242655
'PGLYRP3' 0.84627116092520405 0.10413729626243901
'DCDC1' 0.84628822662431402 0.104135917461137
'ATG10' 0.84630528061473498 0.104135823222073
'ZDHHC6' 0.846322323294462 0.104134606740256
'LDB1' 0.84633935427625395 0.10413455067316001
'AGPHD1' 0.846356373696312 0.104134133353483
'TMEM102' 0.84637338321336197 0.10412892217241
'ASNS' 0.84639038211726902 0.104125808609364
'SLC35F3' 0.846407370137642 0.104123514536742
'NOXO1' 0.84642434656141596 0.104123330984961
'PNO1' 0.84644131315324 0.104118038270807
'PRAM1' 0.84645826811948999 0.10411800525986201
'ZNF792' 0.84647521406739501 0.10411040184320799
'PPM1L' 0.84649214842799303 0.10411032170590399
'SYT8' 0.84650907271012998 0.104105872016809
'ZSCAN31' 0.84652598654495204 0.10410252960831599
'CCDC85A' 0.84654288957941604 0.10410024978440401
'RNF219' 0.84655978210366201 0.104097154576545
'FZD8' 0.84657666309402702 0.10409708305825301
'BEND5' 0.84659353407605797 0.104092585447073
'NDUFA8' 0.84661039468523203 0.10408918408991
'PRSS58' 0.84662724405032297 0.104088363058811
'EHF' 0.84664408203572405 0.104087972679521
'SOCS4' 0.84666090859855603 0.104087741994961
'DCXR' 0.84667772682680198 0.104078500868382
'CREG1' 0.84669453384148796 0.10407772014229701
'CRAT' 0.84671132981790598 0.104076459277607
'PDCD6IP' 0.84672811517452395 0.104074004579505
'FBXO17' 0.84674489050767399 0.104069832695316
'ZFP36L2' 0.84676165456856201 0.10406935484744
'BIRC3' 0.84677840760380796 0.10406818698301699
'SCCPDH' 0.84679515002860795 0.10406583318398099
'SLC25A34' 0.84681188359326598 0.104058370571092
'FAM81A' 0.84682860870641397 0.10404973397631601
'VPS33A' 0.84684532262841405 0.10404917453779799
'HENMT1' 0.84686202540330202 0.10404851920028001
'HSD11B1L' 0.84687871762737399 0.104046143601757
'WIPF3' 0.84689539948052495 0.104043270402278
'SH3GLB2' 0.84691207069115004 0.104041227649491
'PCDHB5' 0.84692873227030396 0.104036240278794
'CRYBB2' 0.84694538559592403 0.104027223779254
'ZNF672' 0.846962029232326 0.10402246156247601
'ZNF726' 0.84697866159670798 0.10402239293495
'PPCDC' 0.84699528300358196 0.10402143093803699
'REEP3' 0.847011894743394 0.10401669629280499
'BTNL9' 0.84702849557536897 0.10401565093035001
'PRPSAP2' 0.84704508644684195 0.104011842705635
'DTX3L' 0.84706166754239298 0.104007519487907
'STRN4' 0.84707823761502998 0.104006907959799
'RAB34' 0.84709479661322895 0.10400648170503
'CHST12' 0.84711134526339305 0.104003942152222
'MEMO1' 0.84712788379855697 0.104000744791429
'MYL6B' 0.84714441396043505 0.10399242752936699
'RBM48' 0.847160933346225 0.103991242872517
'ZNF641' 0.84717744171570697 0.10399080135543
'MEX3B' 0.847193939426932 0.103989333060165
'TRMT61B' 0.84721042758643705 0.103984620277855
'RSAD2' 0.84722690564607195 0.103981559775373
'UGT2B15' 0.84724337291444496 0.10398057816547
'SH3BP1' 0.8472598325149 0.103970371335446
'DPEP1' 0.84727628206257199 0.103967258636879
'PPP5C' 0.84729272295813096 0.103960021710318
'SPG21' 0.84730915331235901 0.103958416047976
'MAPK11' 0.84732557299278299 0.103957235187483
'ACAT2' 0.84734198162142305 0.10395720857506199
'FCGR2A' 0.84735837922808399 0.103957126596952
'ZNF521' 0.84737476582960403 0.103957027656626
'CCR7' 0.847391142757283 0.10395300510673799
'RBP3' 0.84740750879775095 0.10395261893123101
'GABRA4' 0.84742386452429397 0.103950560463287
'GRASP' 0.847440209638331 0.103949421217813
'CSNK1A1L' 0.84745654427236605 0.103947919472949
'CNOT6L' 0.84747286798446597 0.10394776480562
'FAM192A' 0.84748918110587701 0.10394665645278101
'ZNF682' 0.84750548433840101 0.10394348920463101
'PKMYT1' 0.84752177682755503 0.103942897981718
'FGG' 0.84753805948596195 0.10393961846347
'IRX4' 0.84755433135855496 0.103939216441921
'TNFSF13' 0.84757059243528798 0.103938876746746
'CNPY4' 0.84758684343387403 0.10393642778336901
'DUSP1' 0.84760308427794195 0.10393423702247299
'ZNF284' 0.84761931496257803 0.103932091398519
'GSTZ1' 0.84763553537906799 0.103930300983565
'TAPBP' 0.84765174500999796 0.103930087402236
'B3GALT5' 0.84766794600874595 0.103923469732984
'TRPA1' 0.84768413858895697 0.103916239159419
'MVB12A' 0.84770032208844803 0.10391101443384999
'OXTR' 0.84771649634138102 0.10390631313529999
'FBXO25' 0.84773266194446595 0.103899853625671
'GZMB' 0.84774881791548995 0.10389636080963301
'GLUD1' 0.84776496368929999 0.103894589523436
'HEATR4' 0.84778109939481405 0.103892462589611
'TPK1' 0.84779722466514396 0.103891465428116
'CD4' 0.84781333922707702 0.103891318657356
'ZNF605' 0.84782944331874299 0.10389048986687099
'ADI1' 0.84784553733401802 0.103888510856654
'ZNF821' 0.84786162118661901 0.103886821010096
'NMNAT1' 0.84787769576806205 0.103882485322856
'ZNF614' 0.84789376126781202 0.103877608482774
'ZSCAN25' 0.84790981679921396 0.10387542239919099
'ERF' 0.84792586170092299 0.103875253565492
'ST3GAL5' 0.84794189737001402 0.103870917011932
'SLC10A6' 0.84795792292272099 0.10386926563875799
'SLC13A1' 0.84797394052143904 0.103861140135017
'SPATA22' 0.84798994748082401 0.10386111868751099
'GATA6' 0.84800594387787298 0.10386089740183201
'FASTKD5' 0.84802192988561098 0.103860186825402
'PARP16' 0.84803790704206505 0.103854874874244
'MOCS3' 0.84805387417072697 0.10385313429971101
'COPS4' 0.84806983120778801 0.103851616126624
'C10orf71' 0.84808577768029803 0.10385155417285701
'PATZ1' 0.84810171569390702 0.10384517327595801
'LIPN' 0.84811764441725801 0.103841325957766
'HTRA2' 0.84813356266450701 0.103841085382596
'TMEM237' 0.84814947134235597 0.103838138911049
'B3GNT1' 0.84816536979188695 0.10383721107531201
'UBE3D' 0.84818125795131105 0.103836500585178
'RHBG' 0.84819713580401201 0.103835871186555
'LIPI' 0.84821300354363505 0.103834687316914
'TRIP13' 0.84822886139914699 0.103832841388128
'ZNF573' 0.84824470887552705 0.103832522550726
'SNX1' 0.84826054603966805 0.103832032433486
'SERPINB5' 0.84827637337211403 0.103830118647758
'CYHR1' 0.84829219062456596 0.10382898620387
'NPSR1' 0.84830799765813603 0.103828304689477
'EGFL8' 0.84832379482053899 0.103826600261529
'PIGZ' 0.84833958251701103 0.103823697173414
'STAM2' 0.84835535980586896 0.103823677665987
'POC1A' 0.84837112721880303 0.10382207676385501
'TIAL1' 0.84838688456323097 0.103821089787298
'TLR4' 0.848402632740207 0.103817398315054
'ZNF689' 0.84841837215770399 0.10381249573771401
'EFCC1' 0.84843410182853196 0.103810617538282
'MPDU1' 0.84844982218673504 0.103807449951013
'MFGE8' 0.84846553281695702 0.103805572570184
'PARVG' 0.84848123319586799 0.103805315291343
'RHBDD1' 0.848496923264484 0.10380526814439101
'KRT1' 0.84851260410705198 0.103801953642506
'PDE1A' 0.84852827467608005 0.103801854341417
'TEPP' 0.848543935237281 0.10380097702843299
'LSS' 0.84855958660293196 0.10379765635593501
'CELF6' 0.84857522791245898 0.10379698457759599
'ZNF334' 0.84859085955093205 0.103795169658894
'ACVR2A' 0.84860648305768704 0.103788691859294
'SDR39U1' 0.84862209959957702 0.103778680720589
'PACSIN1' 0.84863770666606397 0.10377634761528901
'PDE7A' 0.84865330364079306 0.103775923434292
'ZBTB1' 0.84866889120636402 0.103773446237578
'MARC1' 0.84868446924468099 0.103771357811105
'CSNK1G1' 0.84870003761203805 0.103769736848022
'PPP1CB' 0.84871559752227499 0.103764436612706
'THRB' 0.84873114729804 0.103764287742064
'ST13' 0.84874668760308802 0.10376214017027
'ZDHHC14' 0.84876221872654101 0.103759136876445
'SDCBP' 0.84877774112038196 0.10375477851397499
'TTC23' 0.84879325399956496 0.103752848580067
'THEG' 0.84880875694074898 0.103752243034682
'CTU2' 0.84882425006115803 0.103751308368635
'GAL3ST2' 0.84883973412748004 0.103748054793507
'ACER1' 0.84885520916858603 0.103744739923071
'ARPC1A' 0.84887067457193199 0.103743329578582
'SLC22A10' 0.84888613141735803 0.10373863734996
'ZNF143' 0.84890157820697698 0.103738564821031
'NUAK2' 0.848917015062708 0.103738148411193
'TKT' 0.84893244241337396 0.103736445744154
'UROS' 0.84894785977021103 0.10373627209564699
'PGK2' 0.84896326724766202 0.103735776976925
'IFIT5' 0.84897866593375604 0.10373196907276699
'WASF1' 0.84899405533738304 0.10372969672174601
'C2orf61' 0.84900943608794599 0.103725517429158
'FAM175A' 0.84902480706656203 0.10372480466890099
'PLEKHO2' 0.84904016853904396 0.103723303580085
'TMCO6' 0.84905552114637495 0.103719858704172
'CHRNB1' 0.84907086495108997 0.103716247939866
'JAM3' 0.84908619950650699 0.103714038919064
'CCNDBP1' 0.84910152450166698 0.103712815402088
'STX3' 0.84911683976519803 0.103712148557445
'RSPO1' 0.84913214609511001 0.103709051446468
'ZNF783' 0.84914744688934596 0.103695505274468
'VPS4B' 0.84916273859085201 0.10369294566821401
'CDC20B' 0.84917802124348696 0.103690278031286
'ZNF589' 0.84919329498195295 0.103687221849664
'AZIN1' 0.84920855911967696 0.10368631186402801
'HTR5A' 0.84922381337285202 0.10368630707625701
'ZNF557' 0.84923905828231805 0.10368466128475599
'KANK2' 0.849254293568378 0.10368390779272101
'CBX2' 0.84926951951652496 0.103682300710846
'PARD6G' 0.84928473688973705 0.103678362509974
'SP1' 0.84929994594034297 0.103673669586874
'GKN1' 0.84931514621404103 0.10367040723740401
'ZPBP' 0.84933033795353496 0.103666420053545
'TOR3A' 0.84934552012879005 0.103665647454629
'B3GALT4' 0.84936069340442499 0.103662845231177
'CHGB' 0.84937585870398002 0.103657208572303
'ZBTB48' 0.84939101470970801 0.103655679546032
'C11orf65' 0.84940616250259504 0.103650827339806
'KRT75' 0.84942130182023701 0.103646813490459
'SUV39H2' 0.84943643224156695 0.103644131213353
'ILKAP' 0.84945155400120098 0.103640747614729
'TMEM55A' 0.84946666629053103 0.103639899917223
'NR1D1' 0.84948176930748598 0.103638466065733
'CHTOP' 0.84949686332205199 0.10363622145123499
'FAM189A2' 0.84951194871670699 0.103632815485662
'ACOXL' 0.84952702455838203 0.103632335356782
'SSBP1' 0.84954209218265897 0.103627731565028
'DDB2' 0.84955715071719695 0.103625865404019
'SAMD7' 0.84957219993067801 0.103624746140785
'IMP4' 0.84958723959664895 0.103624359569421
'PRPF38B' 0.84960227031816304 0.103622124328488
'USE1' 0.84961729172575895 0.10362106642836801
'PVR' 0.84963230348931396 0.10362106480156601
'SSUH2' 0.84964730603174199 0.10361977430375301
'IHH' 0.84966230067416404 0.10361439354046199
'NMUR2' 0.84967728615592397 0.10361296719810401
'KRT76' 0.84969226387782104 0.10360719924504599
'SLC13A5' 0.849707233574582 0.103602282230666
'PNMAL2' 0.84972219831586304 0.103587808884782
'ZW10' 0.84973715350354295 0.103587705749038
'SMAD7' 0.84975210003205803 0.103584837944555
'BEGAIN' 0.84976703717502 0.103584265354191
'PANX2' 0.84978196488518598 0.103583868554394
'PRDM13' 0.84979688458490499 0.103579053796387
'ICT1' 0.84981179537011098 0.103577090074532
'GRPEL2' 0.84982669917303399 0.103569109086496
'RASEF' 0.84984159371684298 0.103568273248066
'PSG2' 0.84985647900454298 0.103567455783783
'HSP90AB1' 0.84987135602717401 0.103563563138399
'CTDSPL2' 0.84988622376923995 0.103562875820328
'ZNF490' 0.84990108289454103 0.103560136662439
'RPL3' 0.84991593301800505 0.10355863016969701
'SLC9A8' 0.84993077391528804 0.10355785399949501
'RIT2' 0.84994560570357502 0.103556738017892
'ZNF619' 0.84996042885590595 0.103554165432965
'SLC26A10' 0.84997524316276196 0.10355227622902501
'PROSER1' 0.84999004892924701 0.103549455840536
'PPARD' 0.85000484698061796 0.10354406976835601
'PEX26' 0.85001963564868499 0.10354394662069
'SUMF2' 0.85003441577125105 0.103541219247982
'STK17A' 0.85004918725747303 0.103538803033688
'SAR1B' 0.85006395088442399 0.103533969608761
'ALKBH1' 0.85007870581721401 0.103531785491462
'SRP54' 0.85009345332634101 0.103525630467056
'KERA' 0.85010819397821102 0.103517715239445
'RNF103-CHMP3' 0.85012292623299301 0.10351466796754399
'C4BPA' 0.85013764990321405 0.103512236240343
'PLXDC1' 0.85015236428236296 0.10351205577783799
'C17orf70' 0.85016707018072102 0.10350934999354799
'MSANTD4' 0.85018176728135197 0.10350766863095499
'RNF103' 0.85019645542098798 0.10350652844656801
'SUDS3' 0.85021113442503404 0.103505965814711
'HTR4' 0.85022580549568705 0.103501637666116
'RMND5B' 0.85024046731249203 0.10350150066934501
'FAM134A' 0.85025512077046095 0.103498565878793
'NPAS4' 0.85026976525318199 0.103497602794515
'CCDC36' 0.85028440122872895 0.103495187994202
'SDF4' 0.85029902911489197 0.10349147849776701
'SMPD2' 0.85031364823842004 0.103489921411739
'MDFIC' 0.85032826041131804 0.103482661059735
'ATL2' 0.85034286347987798 0.103482233733865
'CYP24A1' 0.85035745984750599 0.103474229344814
'ANPEP' 0.85037204887471596 0.103468269030629
'APOL5' 0.85038662899086603 0.103467303395476
'BSG' 0.85040120061608704 0.10346503393398999
'ATXN3' 0.85041576308841904 0.103464887035502
'PPP1R7' 0.85043031667354596 0.103463925643608
'BFAR' 0.85044486161502497 0.10346221884031
'RAD52' 0.850459397528184 0.103461757756588
'INO80B' 0.85047392437323499 0.10346144996965299
'RNF130' 0.85048844211155905 0.103461291924678
'P2RX5' 0.85050295213169103 0.103456753991675
'DCAF10' 0.85051745321990702 0.10345609278182701
'NRSN1' 0.85053194520187203 0.103456012058301
'MECR' 0.850546430931716 0.103446891084713
'LPPR5' 0.85056090849066501 0.103443886728579
'HLA-A' 0.85057537717460896 0.103443145250796
'TMBIM1' 0.85058983678346001 0.10344306668026999
'CHST15' 0.85060428823176304 0.103440106162918
'ATG14' 0.85061873073118199 0.103439678616237
'CDH8' 0.85063316706565795 0.103430416632038
'KREMEN2' 0.850647595257222 0.10342747099573101
'ATP6V1D' 0.85066201442035905 0.103427370151392
'CRYGB' 0.85067642539162103 0.10342463113891801
'AMN' 0.85069082752102698 0.10342398819149699
'TBC1D10B' 0.85070522070711896 0.10342369521768199
'METTL17' 0.85071960491255305 0.103423548164427
'ATF7IP2' 0.85073398111421605 0.103420311779705
'HSDL1' 0.85074834942948996 0.10341672484881199
'HDAC2' 0.85076270930304398 0.10341493418512
'ZNF710' 0.85077706025772204 0.103414692410066
'ZNF473' 0.85079140239261997 0.103414160877785
'SYNPO' 0.85080573706940699 0.103409305274899
'NAP1L4' 0.85082006708702895 0.103395526611266
'RBBP8NL' 0.85083439015782802 0.103389075566533
'ACTRT3' 0.85084870481136599 0.103387347827074
'DUS4L' 0.85086301090120997 0.103386113779758
'IL5RA' 0.85087730819558005 0.10338564711214
'ZNF441' 0.85089160231961503 0.103367200768218
'LRAT' 0.85090588755891405 0.10336706144664699
'MBNL1' 0.850920167659444 0.10335495044260699
'CCDC170' 0.85093443893614695 0.10335466178532
'CNBD2' 0.85094870144355705 0.103354224812948
'UBAC2' 0.85096295567527702 0.103352231664078
'PNPLA3' 0.85097720192286996 0.103349328293694
'ZNF528' 0.85099143950703804 0.10334862806640401
'MSH5-SAPCD1' 0.8510056704808 0.103341365691454
'AKR1C1' 0.85101989492888597 0.10333385116025701
'ABHD11' 0.85103411118272099 0.10333171400843599
'C2orf47' 0.85104831889877797 0.103330704842898
'OVCH2' 0.85106251782814302 0.103330521051027
'NLK' 0.851076709338207 0.10332596882588301
'TCEB3B' 0.851090892603796 0.10332409179480299
'FUZ' 0.85110506793561902 0.103321240251023
'PLIN2' 0.85111923449335702 0.10332111582097001
'TMEFF2' 0.85113339258049303 0.10332004110281701
'GLIS1' 0.85114754305842499 0.103316218958735
'COMMD3-BMI1' 0.85116168648783797 0.10331061422988901
'CERS2' 0.85117582223673305 0.10330706632127
'KBTBD2' 0.85118994978781504 0.10330520817633999
'DFFB' 0.85120406866504195 0.103304908912421
'GPR37' 0.85121817972518599 0.10330187342975899
'KRT84' 0.85123228231236303 0.10330097662929399
'THEMIS2' 0.85124637631375299 0.10330046920305699
'ZFP14' 0.85126046257816801 0.103297248419863
'IL20RA' 0.85127454074625797 0.103295210826644
'GALT' 0.85128861081785601 0.103293198063452
'LILRA2' 0.85130267352287103 0.10328885198389599
'SLC6A6' 0.85131672770321898 0.103288269771423
'IRF4' 0.85133077340229202 0.103287572894776
'KCNAB3' 0.85134481052842703 0.103287197801871
'ZNF493' 0.85135883933870204 0.103286017043503
'NLRP14' 0.851372861523781 0.103279391929657
'PITPNC1' 0.85138687654808198 0.10327451983918599
'TEAD3' 0.85140088292032401 0.103274496503397
'GOLM1' 0.85141488357796602 0.103264987634341
'PPP2R5E' 0.85142887615950602 0.103263144815711
'ZNF839' 0.85144286021732096 0.103262776520841
'MVP' 0.85145683759471902 0.103256459632762
'LILRB3' 0.85147080680006304 0.103254998680831
'ZNF283' 0.85148476754353697 0.10325450211446
'RDM1' 0.85149871992035897 0.103253722047272
'VRK2' 0.85151266593638397 0.103246458075714
'SSTR5' 0.85152660339677 0.103246337652159
'PTPN2' 0.85154053229302795 0.103246270452725
'TM7SF3' 0.85155445405815799 0.10324157456392
'CLNK' 0.85156837086666803 0.103229835095138
'CPSF7' 0.851582279840846 0.10322746305319799
'FLRT3' 0.85159618059925302 0.103226354579822
'HTRA4' 0.85161007318783799 0.10322512132047
'DALRD3' 0.85162395785441702 0.103223106432318
'SH2D3A' 0.85163783520362502 0.103219147820761
'KLRK1' 0.85165170423207703 0.103218477185194
'FRMD5' 0.85166556497812795 0.103217706627609
'PCDHAC1' 0.85167941723871399 0.103217622292804
'ATF4' 0.85169326198614903 0.10321439561863199
'KCNB1' 0.851707098249468 0.10321435585588
'RNF121' 0.85172092603236604 0.10321432950467201
'ABHD10' 0.85173474620412204 0.103211493869351
'PPFIBP2' 0.851748559732733 0.10320552346813699
'TIRAP' 0.85176236581846598 0.103202182520488
'ADSL' 0.85177616346526897 0.10320211501625901
'CHMP7' 0.85178995270799895 0.103201959020661
'MAEA' 0.85180373406235199 0.10320014397520599
'AP4S1' 0.85181750758158103 0.10319817861794001
'FBXO5' 0.85183127298207095 0.103197163616615
'RNF19B' 0.85184503004347401 0.103196893290207
'WLS' 0.85185877952100397 0.103194178435687
'ZXDC' 0.85187252151358805 0.10319116273411701
'COL8A1' 0.85188625603588197 0.103188121541176
'UVRAG' 0.851899982726255 0.103186286373449
'ZBTB38' 0.85191370129718502 0.103185416050078
'PPP2R5A' 0.851927411872205 0.10318416551270899
'SOWAHB' 0.85194111437505005 0.10318318880539699
'HAUS5' 0.85195481109714499 0.103174727321587
'SLC17A9' 0.85196849948543696 0.103174652080812
'PLA2G7' 0.85198217977408996 0.1031738340211
'GRID2' 0.85199585179156201 0.103173602917441
'SCNN1A' 0.85200951725482099 0.103167763257419
'PNPLA1' 0.85202317476873002 0.10316652209268599
'PRMT2' 0.85203682416803195 0.103165847324815
'DOK2' 0.85205046583047295 0.103163956374834
'HNF1A' 0.85206409920162995 0.10316390991927001
'ZNF217' 0.852077724832351 0.103162078249735
'GABRB3' 0.85209134320519198 0.10315868363856
'KPNA5' 0.85210495402286002 0.103156288303569
'HSDL2' 0.85211855726355201 0.103153987341302
'KRT85' 0.85213215297433198 0.103151554269371
'RNF14' 0.85214574073845395 0.103150515300461
'FZD7' 0.85215932144303796 0.103146579770035
'GSK3A' 0.85217289415491104 0.103145738359636
'PEMT' 0.85218646316743896 0.103130778578615
'ZKSCAN1' 0.85220002408741402 0.103130305515355
'GUF1' 0.85221357845996304 0.10312476398888799
'BCL6' 0.852227125299301 0.103122492243995
'STAC3' 0.85224066463950199 0.10312013071802401
'ERG' 0.85225419598793895 0.103119416866281
'SPG7' 0.85226771980321703 0.103117213593861
'TERF2' 0.85228123755530305 0.103110180560903
'SLC22A17' 0.85229474735913302 0.10310939019825401
'NT5DC2' 0.852308250071933 0.103105792264364
'GIMAP2' 0.852321744793061 0.10310519132055899
'CCNH' 0.852335232621377 0.10310098262349
'AKR1C2' 0.85234871345056396 0.10309714608367
'ID2' 0.85236218727291302 0.10309335604338001
'PARS2' 0.85237565315361996 0.10309267934725
'WDR73' 0.85238911093945802 0.10309253350910801
'TMEM71' 0.85240256065841502 0.103092319312408
'ZNF311' 0.85241600237597603 0.103091912497816
'UBR7' 0.85242943761808099 0.10308647577074299
'NASP' 0.852442865249051 0.103084820979162
'RAVER1' 0.85245628535645201 0.103082898822903
'ALDH1A1' 0.85246969838275899 0.10307953243765799
'FAHD2B' 0.85248310478062905 0.103074686279137
'DES' 0.85249650320439696 0.10307432358287
'EIF4A1' 0.85250989433597302 0.103071722225291
'ZNF880' 0.85252327744564604 0.103071564659136
'ATL1' 0.85253665280034097 0.103070544968349
'SKI' 0.85255002149526204 0.103065911364983
'RNF25' 0.852563383378797 0.10306180140043
'PCDH7' 0.85257673818369595 0.103058599944025
'ATF2' 0.85259008558786897 0.103056490344723
'HOXB3' 0.85260342528359201 0.10305542613191999
'SRC' 0.85261675755385602 0.103053443819786
'CEP192' 0.85263008229076098 0.103051842762371
'RXRB' 0.85264339934422095 0.10305076379353401
'SH3GLB1' 0.85265670866175802 0.103049882577827
'SULT1C2' 0.85267001003131404 0.103049730715998
'SLC1A2' 0.85268330448257701 0.10304617280950799
'COL1A1' 0.852696591008274 0.103045991895914
'NEK3' 0.85270986998027998 0.103044595295551
'CRTC3' 0.85272314135418603 0.103043369418254
'AMER3' 0.85273640658317496 0.103037319965688
'ZNF354B' 0.85274966413921904 0.103036386456772
'SPATA6' 0.85276291463832299 0.103033420349343
'HADH' 0.85277616033955395 0.10302293465436101
'MCRS1' 0.85278940009569504 0.103016293903571
'WDR45B' 0.85280263412687396 0.10300893576634999
'DDAH2' 0.85281586058626702 0.103007765042022
'FIBP' 0.85282907972285404 0.103005784939306
'PTX4' 0.85284229112830101 0.103005191866893
'GALNTL5' 0.85285549466654598 0.103005076981703
'SLC25A36' 0.85286869084097205 0.103003301878012
'BFSP1' 0.85288187987223296 0.103000810559148
'DDX5' 0.85289506146754201 0.10299932063120899
'BIN2' 0.85290823525028903 0.102999113893546
'CHRM3' 0.85292140152014195 0.102997927013561
'GMPR' 0.85293456234718101 0.102989827898107
'WDR12' 0.85294771722170803 0.102983453112926
'RTEL1-TNFRSF6B' 0.85296086525549597 0.102980073519173
'TNIP2' 0.85297400630033304 0.102977211408604
'ELMOD2' 0.85298713981076302 0.102976199716871
'TMOD2' 0.85300026604244905 0.102974352883154
'CDCA7L' 0.85301338481113698 0.102973146239659
'ZNF202' 0.85302649859340196 0.102963648123962
'WNT2B' 0.85303960461086104 0.10296349478014701
'PBX2' 0.85305270481909701 0.10295679592541
'GSK3B' 0.85306579730598997 0.102956539219779
'APIP' 0.85307888288909195 0.1029535578869
'RASSF8' 0.85309196094383 0.10295269708438801
'ZNF251' 0.85310503134762095 0.102952271107176
'SEC13' 0.85311809501160496 0.102948803008953
'CHST10' 0.85313115512697502 0.102934616767812
'CLP1' 0.853144207867779 0.102933319326694
'ECM1' 0.85315725291244704 0.102933126734193
'GNAL' 0.85317029031472802 0.10293277620557501
'GLB1L3' 0.85318332340238301 0.102921237375987
'LOX' 0.8531963497667 0.102917828849316
'HERC6' 0.853209372699957 0.102903342224596
'WSB1' 0.85322238909933301 0.10289932860399501
'SLC36A4' 0.85323539813869698 0.10289812112543401
'ATP5G2' 0.85324839979186695 0.102897024067303
'ASRGL1' 0.85326139405725598 0.102895954519586
'ERLEC1' 0.85327438130355104 0.102893662448933
'NFIB' 0.85328736232179903 0.102888720074905
'PLK2' 0.85330033654859005 0.102885699576672
'TNFSF12-TNFSF13' 0.853313303841569 0.10288318047494301
'IP6K2' 0.85332626529165501 0.102876994867903
'PPFIA1' 0.85333921912048905 0.102876839421242
'SLC2A14' 0.85335216696998595 0.102871153879793
'NRBP2' 0.85336510812852195 0.102867893704783
'LINS' 0.85337804197922695 0.102866741084673
'CDHR4' 0.85339096903918199 0.102863860073071
'CPOX' 0.85340388975132397 0.10285949965027801
'TAF5L' 0.85341680347518101 0.102857327541699
'SAMD14' 0.853429710346716 0.102854715764857
'MAP3K9' 0.85344261061651305 0.102851275312209
'ARHGEF1' 0.85345550434762896 0.102847640899521
'CCDC37' 0.85346839545948205 0.10283073536102599
'ACTR1B' 0.85348128127708101 0.10282291124267499
'CCKAR' 0.85349415987427002 0.102821638461112
'GALNT3' 0.85350703157419205 0.102819290589033
'CRYBA4' 0.85351989705338205 0.102814666576448
'WASF3' 0.85353275533847195 0.102813366781181
'RILPL1' 0.85354560677060198 0.102810929716715
'AQP1' 0.85355845199768599 0.10280631159839899
'CAGE1' 0.85357129284134303 0.102795520410288
'PRPF39' 0.853584127720589 0.102790117722716
'CDK18' 0.85359695570108796 0.102787910603566
'KIFC1' 0.85360977828456897 0.10278061529698999
'SWAP70' 0.85362259371354898 0.102779316897402
'ISY1' 0.853635401900119 0.10277833920031799
'HJURP' 0.853648203212231 0.10277613036016001
'TMPRSS11F' 0.85366100044754001 0.10276441332370399
'LRRC41' 0.85367379101563501 0.102761534053754
'ISY1-RAB43' 0.85368657614154297 0.102754499889899
'IL18R1' 0.85369935404328301 0.10275355682559099
'SRRM4' 0.853712124526811 0.102753297125781
'SNX31' 0.85372488813533698 0.102751206791831
'RND2' 0.85373764543858799 0.102747193171459
'RALYL' 0.85375039590388202 0.10274501651557
'NEIL3' 0.85376313905449397 0.102744487903331
'SPOCK3' 0.85377587496196405 0.10274373693581899
'SLC2A8' 0.85378860349278796 0.102743463744512
'ARRDC4' 0.85380132531596598 0.102740926706472
'CANT1' 0.85381404186662802 0.102733504522867
'WRAP53' 0.85382675195058899 0.102730181069302
'ING4' 0.85383945736086297 0.10272074491276501
'MLXIP' 0.85385215570421302 0.10271951003968099
'FAM117B' 0.85386484791082196 0.10271511327869
'TRIM7' 0.85387753530546795 0.10270620021875999
'ZP2' 0.85389021795372799 0.10269707705152201
