'geneName' PP qvalue
'FKBP1AP1' 1.14239781459178E-2 0.59148995417919603
'MIR941-2' 1.14239781459178E-2 0.59516667702803805
'UCKL1-AS1' 1.1423165043013399E-2 0.59877594453197303
'ZNF847P' 1.14223649136581E-2 0.602319596264285
'DEFA10P' 1.14217824521068E-2 0.60579940366323703
'MTRNR2L7' 1.14216257456794E-2 0.60921707304351402
'SNORD115-21' 1.14194994332503E-2 0.61257427151717103
'ZNF295-AS1' 1.14178201407745E-2 0.61587258650262799
'RASAL2-AS1' 1.14075586571769E-2 0.61911362871862996
'SYT14L' 1.1407513089357099E-2 0.62229879128925003
'HULC' 1.1406802174281701E-2 0.62542951271263902
'GABARAPL3' 1.1406610208462E-2 0.62850717268788403
'HHIP-AS1' 1.14061779603679E-2 0.63153311091773101
'DPY19L2P3' 1.14061420700543E-2 0.63450861714283202
